UF,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
MG,201805,2540872,7195956,1946192,6116860,333167,1156221,881084,2662323,1214251,3818544
MG,201806,2566375,7247793,1959794,6147126,333487,1155196,885300,2666844,1218787,3822040
MG,201807,2587911,7287651,1971542,6168623,342798,1191364,895848,2691707,1238646,3883071
MG,201808,2423243,6806619,1851556,5777086,323226,1121313,884827,2655984,1208053,3777297
MG,201809,2460611,6883883,1871962,5822772,324890,1123064,889518,2656629,1214408,3779693
MG,201810,2506952,6981615,1897555,5882421,320944,1101421,889185,2635930,1210129,3737351
MG,201811,2538508,7038901,1911157,5908050,321301,1099936,892001,2631770,1213302,3731706
MG,201812,2457946,6785762,1837556,5672743,299510,1026325,873162,2575850,1172672,3602175
MG,201901,2494250,6864102,1866181,5751140,302966,1040452,891963,2633529,1194929,3673981
MG,201902,2527041,6937046,1885729,5797602,303837,1039899,901422,2653923,1205259,3693822
MG,201903,2552994,6992595,1902320,5834668,304988,1042311,907334,2659932,1212322,3702243
MG,201904,2516948,6895421,1872488,5742829,294213,1004796,899192,2636471,1193405,3641267
MG,201905,2547057,6959380,1891278,5785134,295191,1005707,909060,2654798,1204251,3660505
MG,201906,2577670,7024944,1910083,5828864,296420,1007289,919148,2676135,1215568,3683424
MG,201907,2604463,7078525,1925279,5861829,297555,1008807,925316,2685386,1222871,3694193
MG,201908,2637790,7144874,1939894,5891664,297930,1007158,930497,2689391,1228427,3696549
MG,201909,2520874,6774499,1841673,5563177,276669,933123,913628,2636245,1190297,3569368
MG,201910,2566664,6880720,1869022,5633138,278753,937638,923783,2657378,1202536,3595016
MG,201911,2599675,6958059,1889373,5685623,279673,939319,933813,2681030,1213486,3620349
MG,201912,2631830,7031984,1908300,5733784,280537,940458,942851,2702390,1223388,3642848
MG,202001,2650076,7072346,1942133,5814344,281156,941486,947751,2713979,1228907,3655465
MG,202002,2558602,6815783,1878096,5624102,270227,903716,942321,2700901,1212548,3604617
MG,202003,2588646,6883410,1900407,5670194,271607,906507,950586,2720089,1222193,3626596
MG,202004,2601857,6908787,1910262,5689859,272590,908022,956231,2730443,1228821,3638465
MG,202005,2627381,6960400,1932528,5736478,274781,911797,967869,2751323,1242650,3663120
MG,202006,2651117,7011639,1952520,5780865,276966,916122,977291,2769149,1254257,3685271
MG,202007,2670193,7050953,1968018,5813642,278700,919325,984684,2782531,1263384,3701856
MG,202008,2692470,7096359,1985312,5850349,280451,922322,993516,2799068,1273967,3721390
MG,202009,2710649,7130361,1998985,5876127,281524,922697,999737,2807578,1281261,3730275
MG,202010,2732608,7172140,2014990,5907259,282638,923276,1007630,2820069,1290268,3743345
MG,202011,2635747,6919531,1954845,5725074,270967,884796,994548,2785465,1265515,3670261
MG,202012,2658555,6967540,1972281,5762572,271536,883789,1006367,2812013,1277903,3695802
MS,201401,381462,1117610,298793,974687,78785,281623,116504,383869,195289,665492
MS,201402,387076,1129103,301192,979760,78691,280733,116676,382870,195367,663603
MS,201403,394072,1143372,304119,986405,78639,279913,116614,380971,195253,660884
MS,201404,398979,1152745,306310,990677,78461,278470,116753,379830,195214,658300
MS,201405,402547,1159434,307694,993353,80252,281351,125511,409021,205763,690372
MS,201406,407815,1169424,309694,997422,80264,280891,125787,408504,206051,689395
MS,201407,412621,1179184,311580,1001627,80366,281003,126174,408519,206540,689522
MS,201408,418161,1190597,313936,1007046,80756,281890,126575,408332,207331,690222
MS,201409,421591,1193876,315265,1006685,80842,280934,126553,406416,207395,687350
MS,201410,425798,1206745,317069,1014746,81117,282849,126840,407656,207957,690505
MS,201411,428800,1212733,318240,1017281,81240,283029,126898,407286,208138,690315
MS,201412,432559,1220431,319920,1020921,81350,283166,126739,406055,208089,689221
MS,201501,406980,1141127,301565,959607,70193,245970,117795,376679,187988,622649
MS,201502,411259,1150108,302736,962327,70070,245321,117364,374725,187434,620046
MS,201503,415925,1160742,304580,967219,70265,245751,116731,371494,186996,617245
MS,201504,420019,1169523,306232,971180,70326,245636,116156,368579,186482,614215
MS,201505,423916,1177465,307696,974252,70297,244878,115917,366874,186214,611752
MS,201506,427042,1183803,308233,975320,69912,243151,114491,361570,184403,604721
MS,201507,415035,1148789,296406,938799,65854,229120,109083,343886,174937,573006
MS,201508,418863,1157512,297666,942363,65918,229059,108342,340854,174260,569913
MS,201509,422231,1164230,298442,943978,66037,229249,107745,338099,173782,567348
MS,201510,425133,1169962,299453,946096,66324,229963,107373,336277,173697,566240
MS,201511,428085,1175622,300443,948059,66528,230295,107405,335987,173933,566282
MS,201512,431407,1182527,301365,950013,66712,230627,107500,335993,174212,566620
MS,201601,415008,1147797,300140,949973,64192,223205,100023,320528,164215,543733
MS,201602,418042,1154344,301403,952947,64314,223284,100710,322285,165024,545569
MS,201603,421885,1162727,303186,957271,64289,222877,101628,324370,165917,547247
MS,201604,426040,1171998,305347,962711,64474,223290,102312,325353,166786,548643
MS,201605,428888,1178093,306782,966221,64464,222843,102928,326749,167392,549592
MS,201606,431860,1184328,307972,968939,68511,237883,109401,349254,177912,587137
MS,201607,435712,1192733,309567,973031,68475,237211,109698,349564,178173,586775
MS,201608,438600,1198745,310079,974190,64390,221191,102924,324941,167314,546132
MS,201609,441065,1204021,293055,932035,64445,220999,103023,324775,167468,545774
MS,201610,443779,1209408,293015,931583,64497,220802,102493,322236,166990,543038
MS,201611,445732,1213534,292475,930497,64489,220667,101822,319875,166311,540542
MS,201612,413517,1136264,269444,866205,59911,206309,94716,300629,154627,506938
MS,201701,415647,1141314,295237,930949,62814,217948,101847,325242,164661,543190
MS,201702,419475,1149546,296890,934646,62777,217270,102682,327209,165459,544479
MS,201703,423216,1157532,298720,938813,62938,217243,103380,328545,166318,545788
MS,201704,427353,1165946,300718,942886,63140,217205,104041,329287,167181,546492
MS,201705,431393,1174088,302755,947204,63225,216714,104664,329837,167889,546551
MS,201706,435254,1181394,304607,950661,63441,216623,104267,326800,167708,543423
MS,201707,439322,1189001,306352,953950,63752,217065,104371,325714,168123,542779
MS,201708,442883,1195947,307932,957199,64225,218140,104394,324707,168619,542847
MS,201709,382002,1039490,267023,837196,56176,191829,95726,302553,151902,494382
MS,201710,387601,1050731,269391,842908,56522,192712,96727,304762,153249,497474
MS,201711,393454,1062445,271580,848296,56739,193286,97708,307031,154447,500317
MS,201712,401418,1076803,273486,852744,56770,193063,98380,308378,155150,501441
MS,201801,406859,1088398,276517,860885,56885,193145,98691,308493,155576,501638
MS,201802,411691,1099355,278755,866382,57294,194158,99307,309263,156601,503421
MS,201803,390670,1047800,263661,822588,53439,180993,95609,298610,149048,479603
MS,201804,396477,1060310,266761,830053,53938,182096,97069,301822,151007,483918
MS,201805,405359,1078603,271381,841003,54486,183251,99428,307326,153914,490577
MS,201806,413185,1093257,275078,848947,54907,184139,100898,309971,155805,494110
MS,201807,420097,1105939,278140,855345,56719,189977,103445,316859,160164,506836
MS,201808,388143,1021750,257828,793095,53502,179415,101392,311060,154894,490475
MS,201809,393926,1033589,260839,800122,54106,180984,102045,311463,156151,492447
MS,201810,400954,1047878,264286,808155,53515,178582,101820,307945,155335,486527
MS,201811,407818,1062222,267135,815097,53710,178806,102489,308757,156199,487563
MS,201812,388699,1009512,254272,775688,50551,168435,99906,301418,150457,469853
MS,201901,393419,1019538,258582,787584,51525,171637,102438,309540,153963,481177
MS,201902,399030,1032584,261431,795064,51958,172646,103345,311723,155303,484369
MS,201903,404303,1044007,264098,801610,52326,173659,103968,312122,156294,485781
MS,201904,399388,1030901,259739,788568,51038,169145,102246,307012,153284,476157
MS,201905,406100,1044881,263045,796542,51505,170305,103131,308207,154636,478512
MS,201906,411768,1057095,266090,803999,51970,171363,104259,310578,156229,481941
MS,201907,416634,1066535,268205,808804,52251,171906,104801,311483,157052,483389
MS,201908,423681,1080466,270935,815129,52386,171775,105657,312743,158043,484518
MS,201909,400569,1013327,254340,762617,49086,160904,102920,304877,152006,465781
MS,201910,406848,1026833,257392,770247,49440,161746,103955,307133,153395,468879
MS,201911,413416,1042009,261016,779735,49797,162512,105270,310145,155067,472657
MS,201912,419387,1056046,263866,787343,50020,163071,106210,312126,156230,475197
MS,202001,422662,1063741,271531,805463,50155,163400,106623,313113,156778,476513
MS,202002,406617,1024143,261561,779290,48353,157488,105509,311052,153862,468540
MS,202003,412952,1038657,265719,788116,48731,158416,106613,313366,155344,471782
MS,202004,415051,1042810,267100,790960,48985,158915,107211,314498,156196,473413
MS,202005,420379,1053184,271294,799713,49627,160284,109068,318075,158695,478359
MS,202006,425652,1063596,275288,808106,50118,161195,110861,321537,160979,482732
MS,202007,429500,1070921,278051,813605,50472,161942,112160,323796,162632,485738
MS,202008,432966,1077455,280607,818600,50761,162399,113479,326162,164240,488561
MS,202009,435386,1081572,282275,821600,50988,162632,114207,327119,165195,489751
MS,202010,438853,1087764,284591,825976,51195,162803,115426,329211,166621,492014
MS,202011,418331,1038420,273447,794315,48997,156010,112980,323209,161977,479219
MS,202012,422601,1047781,276007,800406,49223,156413,113952,325192,163175,481605
MT,201401,458456,1376713,378826,1247698,111349,401784,150856,497800,262205,899584
MT,201402,464494,1388371,381692,1253699,111826,402633,150569,495078,262395,897711
MT,201403,470395,1399822,384195,1258701,111531,400344,150492,493098,262023,893442
MT,201404,474824,1408628,386289,1263156,111368,399044,150299,490987,261667,890031
MT,201405,478866,1415796,388003,1266144,111240,393712,163406,535313,274646,929025
MT,201406,484881,1427558,390689,1271895,111692,394566,163399,533525,275091,928091
MT,201407,489444,1436126,392731,1275865,111912,394634,163732,533134,275644,927768
MT,201408,495027,1446994,395131,1281083,112385,395724,163820,531815,276205,927539
MT,201409,498828,1451573,396594,1281491,112632,395367,163623,529241,276255,924608
MT,201410,503403,1464192,398457,1288723,112889,396787,163514,529043,276403,925830
MT,201411,507154,1471451,399845,1291768,112993,396805,163315,527661,276308,924466
MT,201412,511311,1479062,401265,1294829,113092,397016,162811,525400,275903,922416
MT,201501,470633,1351404,369448,1186950,96166,339307,149368,480090,245534,819397
MT,201502,474831,1360178,371179,1191202,96419,340015,148996,478262,245415,818277
MT,201503,479439,1370185,373109,1196140,97018,341435,147966,474187,244984,815622
MT,201504,483055,1377674,374545,1199583,97505,342526,146950,470284,244455,812810
MT,201505,486794,1385197,376007,1202983,97663,342311,146221,467175,243884,809486
MT,201506,489532,1390803,376720,1204394,97650,341740,144114,459518,241764,801258
MT,201507,474695,1344011,362065,1156373,92614,323006,136861,435572,229475,758578
MT,201508,478465,1352335,363098,1159322,92819,323317,134979,428728,227798,752045
MT,201509,486545,1366762,364801,1163189,92925,323216,133519,423008,226444,746224
MT,201510,492232,1377434,366252,1166522,93328,324114,132450,418838,225778,742952
MT,201511,495336,1383379,367243,1168528,93396,323939,131938,416832,225334,740771
MT,201512,499108,1391572,368248,1171105,93520,324250,131376,414621,224896,738871
MT,201601,469076,1321318,356502,1138857,87875,306726,119709,387233,207584,693959
MT,201602,472614,1328881,357858,1142400,88147,307315,119874,387610,208021,694925
MT,201603,476539,1337843,359732,1147438,88425,308074,120275,388380,208700,696454
MT,201604,481244,1347889,361889,1152900,88636,308213,120814,389554,209450,697767
MT,201605,484861,1355728,363665,1157364,88753,308254,121418,390787,210171,699041
MT,201606,488775,1363959,364945,1160237,92392,321895,129205,418897,221597,740792
MT,201607,493402,1373462,366729,1164277,92468,321393,128924,416741,221392,738134
MT,201608,497054,1380218,367497,1165583,88690,306041,119750,382882,208440,688923
MT,201609,499968,1385973,348759,1119830,88732,305563,119584,381727,208316,687290
MT,201610,503327,1392216,348801,1119209,88649,304584,119007,378865,207656,683449
MT,201611,506188,1397460,348683,1118808,88753,304453,118306,376262,207059,680715
MT,201612,472683,1314918,322698,1045487,82639,284715,109365,351531,192004,636246
MT,201701,475153,1320026,351115,1115175,85643,296878,118875,384578,204518,681456
MT,201702,479180,1328305,353335,1120145,86002,297485,120140,387816,206142,685301
MT,201703,483783,1338083,356188,1126786,86567,298781,121444,390742,208011,689523
MT,201704,489839,1350180,359669,1134238,87112,299595,122779,393227,209891,692822
MT,201705,494642,1359803,362469,1140197,87399,299627,123810,395182,211209,694809
MT,201706,499572,1368875,365057,1145017,87860,300134,123829,393050,211689,693184
MT,201707,505330,1380397,368036,1151392,88631,301758,124382,393323,213013,695081
MT,201708,511493,1392369,370881,1157616,89439,303695,124859,393526,214298,697221
MT,201709,448371,1223643,323304,1015775,78536,267437,113325,361394,191861,628831
MT,201710,457264,1241324,327582,1025866,79198,268701,114950,365056,194148,633757
MT,201711,464999,1255670,330452,1032666,79605,269715,116071,367576,195676,637291
MT,201712,474308,1272114,333507,1039604,79829,269762,117069,369705,196898,639467
MT,201801,479978,1282700,337192,1048481,80157,270371,117507,369730,197664,640101
MT,201802,486823,1296782,340348,1055711,80668,271464,118160,370374,198828,641838
MT,201803,463966,1239746,322799,1004979,75634,254536,113367,356254,189001,610790
MT,201804,470902,1254681,326529,1014049,76142,255981,114734,358754,190876,614735
MT,201805,482181,1277737,332244,1028084,76860,257434,117007,364783,193867,622217
MT,201806,491326,1294150,336191,1036549,77186,257842,118102,366695,195288,624537
MT,201807,498644,1306726,339549,1042914,79070,263436,121042,374759,200112,638195
MT,201808,468481,1220481,317714,973381,75213,250121,118912,368251,194125,618372
MT,201809,476296,1236359,321866,982896,75789,251441,120026,369644,195815,621085
MT,201810,486130,1256025,326779,994270,75789,250259,118779,363037,194568,613296
MT,201811,495611,1272621,330285,1001271,76214,250782,119002,361914,195216,612696
MT,201812,473854,1211912,314408,951814,71729,235738,115323,351261,187052,586999
MT,201901,479947,1223923,319723,965981,71837,236824,119757,364446,191594,601270
MT,201902,486990,1239164,323394,974868,72154,237469,120929,366564,193083,604033
MT,201903,494106,1254469,327042,983937,72596,238589,121490,366605,194086,605194
MT,201904,486287,1234355,320678,964970,70223,230388,119466,361055,189689,591443
MT,201905,493294,1248943,324558,974091,70727,231594,120759,363195,191486,594789
MT,201906,501490,1265690,328599,984104,71195,232689,122104,365832,193299,598521
MT,201907,507985,1278174,331554,990928,71611,233765,122896,366864,194507,600629
MT,201908,516626,1295032,335362,999846,71986,234372,123828,367884,195814,602256
MT,201909,491581,1220458,315781,937611,67520,219667,120603,358537,188123,578204
MT,201910,500154,1238321,320064,948202,68071,220952,121939,361403,190010,582355
MT,201911,506660,1251877,323313,956331,68531,222056,123125,364210,191656,586266
MT,201912,512928,1265305,326412,964424,69052,223382,124022,366293,193074,589675
MT,202001,516545,1272536,336761,986848,69272,223873,124649,367865,193921,591738
MT,202002,494307,1218191,322797,949260,66993,216113,123586,365472,190579,581585
MT,202003,502076,1234430,327923,959294,67586,217383,124896,368611,192482,585994
MT,202004,506258,1242401,331061,965583,68240,218605,126218,371275,194458,589880
MT,202005,512674,1255281,336525,977212,69295,220776,128380,375688,197675,596464
MT,202006,517119,1263975,339894,984172,69963,222164,129448,377728,199411,599892
MT,202007,519891,1269268,341931,988316,70412,223118,130195,379149,200607,602267
MT,202008,525508,1279378,345250,995111,71016,224215,131103,381014,202119,605229
MT,202009,529242,1286144,347611,999823,71447,225023,131834,382102,203281,607125
MT,202010,533995,1294955,350432,1005681,71882,225774,132662,383419,204544,609193
MT,202011,510287,1237805,336769,966634,69184,217080,129840,376589,199024,593669
MT,202012,515370,1248043,339712,973222,69781,218443,130672,378184,200453,596627
PA,201401,1297105,4446670,1214729,4328668,206981,742636,860909,3150621,1067890,3893257
