ibge,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
354510,202105,729,1997,591,1736,44,137,337,897,381,1034
354515,202105,357,1002,262,809,38,134,115,344,153,478
354520,202105,7084,19168,5021,14814,663,2245,2767,7563,3430,9808
354530,202105,4456,12504,3466,10593,880,2676,1184,3751,2064,6427
354540,202105,1346,3512,986,2881,212,639,364,1064,576,1703
354550,202105,599,1537,471,1300,69,207,269,707,338,914
354560,202105,2321,5544,1247,3496,144,412,635,1650,779,2062
354570,202105,1253,3110,502,1414,84,244,58,157,142,401
354580,202105,8477,22057,5555,16499,829,2649,2800,8005,3629,10654
354600,202105,1985,5106,1553,4339,143,460,1040,2761,1183,3221
354610,202105,454,1159,268,794,24,73,138,389,162,462
354620,202105,476,1300,306,978,48,188,119,342,167,530
354625,202105,301,811,177,575,27,89,34,82,61,171
354630,202105,2104,6171,1700,5367,576,1909,313,916,889,2825
354640,202105,3343,9428,2511,7777,368,1262,1037,2969,1405,4231
354650,202105,902,2321,730,2046,58,159,467,1292,525,1451
354660,202105,3625,8433,1919,5604,169,593,901,2398,1070,2991
354670,202105,1072,2925,757,2288,147,477,289,813,436,1290
354680,202105,5459,13969,4114,11807,892,2717,2089,6070,2981,8787
354690,202105,503,1563,366,1253,75,277,110,352,185,629
354700,202105,917,2446,657,1941,77,256,349,946,426,1202
354710,202105,514,1354,361,1039,48,149,156,382,204,531
354720,202105,286,682,131,382,55,165,24,73,79,238
354730,202105,9928,27671,7602,23219,985,3291,4382,12868,5367,16159
354740,202105,308,824,132,432,17,69,26,71,43,140
354750,202105,2702,6870,1796,5209,259,810,806,2096,1065,2906
354760,202105,2199,5750,1565,4580,332,1054,537,1378,869,2432
354765,202105,350,925,146,456,19,65,35,94,54,159
354770,202105,2468,6057,1826,4931,308,877,856,2165,1164,3042
354780,202105,55980,139866,42836,114461,3898,11804,28135,70611,32033,82415
354790,202105,1003,2734,786,2375,74,244,488,1411,562,1655
354800,202105,2603,6624,2058,5792,512,1450,923,2467,1435,3917
354805,202105,1359,3084,942,2479,108,282,546,1340,654,1622
354810,202105,645,1891,384,1339,48,195,105,339,153,534
354820,202105,956,2684,676,2157,112,401,192,487,304,888
354830,202105,468,1135,301,840,52,161,95,249,147,410
354840,202105,928,2291,574,1577,57,168,310,787,367,955
354850,202105,20973,53768,14628,42601,1580,5228,8803,24350,10383,29578
354860,202105,1759,4860,1083,3449,168,593,321,917,489,1510
354870,202105,59455,149230,46002,124529,4575,13572,29352,75187,33927,88759
354880,202105,5901,14398,2934,8246,324,1054,1153,2649,1477,3703
354890,202105,16010,39890,12420,33892,1651,5052,7259,19220,8910,24272
354900,202105,410,1026,263,766,59,184,66,151,125,335
354910,202105,5814,15073,3579,11022,820,2653,684,1972,1504,4625
354920,202105,516,1384,264,871,29,107,66,190,95,297
354925,202105,306,864,184,590,26,90,44,120,70,210
354930,202105,372,899,243,677,21,64,122,310,143,374
354940,202105,2382,6945,1702,5462,569,1961,370,1082,939,3043
354950,202105,1540,3881,1235,3465,54,204,934,2492,988,2696
354960,202105,928,2457,702,2116,65,223,396,1114,461,1337
354970,202105,4208,11506,3294,9967,361,1244,2126,6210,2487,7454
354980,202105,33949,79801,23182,61406,2352,7388,14385,35564,16737,42952
354990,202105,69104,172233,52000,141068,3946,12459,34634,88168,38580,100627
354995,202105,2883,6351,2173,5430,139,411,1623,3909,1762,4320
355000,202105,1597,3916,1200,3339,195,627,588,1490,783,2117
355010,202105,3851,10301,2341,7128,764,2389,307,959,1071,3348
355020,202105,3667,10104,2708,8412,529,1837,1114,3263,1643,5100
355030,202105,1389062,3383267,1014221,2668121,147166,425470,523726,1270160,670892,1695630
355040,202105,3045,7371,2369,6499,264,741,1727,4728,1991,5469
355050,202105,1013,2302,745,1923,178,521,301,690,479,1211
355060,202105,6256,16609,4566,13506,721,2461,2301,6178,3022,8639
355070,202105,9568,24014,7810,21265,895,2800,5030,12863,5925,15663
355080,202105,940,2664,601,2032,119,429,87,236,206,665
355090,202105,1194,3339,934,2906,207,648,358,1072,565,1720
355100,202105,21896,56591,16973,49374,2613,8015,10252,29577,12865,37592
355110,202105,821,2212,590,1855,165,597,99,287,264,884
355120,202105,742,1919,538,1620,47,147,255,749,302,896
355130,202105,846,1876,442,1146,32,101,275,660,307,761
355140,202105,1969,4390,1656,3963,80,212,1383,3230,1463,3442
355150,202105,4272,11148,3414,9639,373,1184,2227,6027,2600,7211
355160,202105,2101,5669,1526,4661,375,1256,401,1137,776,2393
355170,202105,11037,27414,8614,23380,1499,4386,4648,12203,6147,16589
355180,202105,2902,7574,2068,6192,386,1294,831,2258,1217,3552
355190,202105,1868,4860,1466,4221,391,1106,726,2219,1117,3325
355200,202105,804,2485,678,2282,189,698,277,891,466,1589
355210,202105,3034,8182,2352,6796,427,1379,1155,3125,1582,4504
355220,202105,46387,121128,36890,103079,7685,22871,16374,42443,24059,65314
355230,202105,1154,2889,632,1866,106,302,221,606,327,908
355240,202105,25449,66434,17835,51343,2155,6757,9890,26688,12045,33445
355250,202105,37727,99541,28162,81174,7008,21215,10741,29704,17749,50919
355255,202105,676,1678,376,1138,58,189,130,389,188,578
355260,202105,1547,3716,1105,2991,134,425,641,1610,775,2035
355270,202105,1153,3363,884,2825,202,675,325,949,527,1624
355280,202105,31668,79560,22716,62992,2895,8705,11776,30596,14671,39301
355290,202105,885,2383,683,2030,137,388,295,860,432,1248
355300,202105,1314,3829,1044,3305,181,628,373,1095,554,1723
355310,202105,953,2614,708,2208,100,300,394,1250,494,1550
355320,202105,531,1380,398,1140,74,244,160,374,234,618
355330,202105,3033,7578,2331,6387,122,424,1779,4648,1901,5072
355340,202105,4232,9307,3235,7984,390,884,2015,5065,2405,5949
355350,202105,1328,3744,987,3105,198,659,379,1148,577,1807
355360,202105,1226,3109,947,2689,115,366,564,1550,679,1916
355365,202105,356,937,198,654,42,134,29,96,71,230
355370,202105,5467,13902,4225,11922,1004,2604,1811,5666,2815,8270
355380,202105,2893,7675,2199,6414,370,1191,820,2071,1190,3262
355385,202105,1473,3841,1217,3465,102,354,786,2037,888,2391
355390,202105,829,2244,598,1749,130,412,235,619,365,1031
355395,202105,1998,5410,1404,4230,232,741,501,1341,733,2082
355400,202105,9143,25691,7235,21968,1678,5799,2681,7264,4359,13063
355410,202105,22986,62666,14263,44622,2797,9559,3943,12036,6740,21595
355420,202105,628,1974,525,1783,136,495,138,445,274,940
355430,202105,3720,9339,2784,7652,604,1666,1305,3535,1909,5201
355440,202105,773,2078,472,1451,78,247,137,392,215,639
355450,202105,3097,7880,2042,5840,330,1026,897,2325,1227,3351
355460,202105,503,1205,318,903,43,154,160,406,203,560
355465,202105,438,1134,341,978,41,126,191,536,232,662
355470,202105,1107,2828,640,1904,163,533,197,506,360,1039
355475,202105,341,800,275,710,15,34,205,519,220,553
355480,202105,4018,10898,3264,9774,433,1512,2160,6303,2593,7815
355490,202105,942,2483,532,1632,40,133,277,776,317,909
355495,202105,827,2275,599,1887,66,258,223,611,289,869
355500,202105,6868,17410,4173,12254,616,1968,1522,4126,2138,6094
355510,202105,1376,3311,882,2478,115,362,381,954,496,1316
355520,202105,369,827,180,522,31,88,56,161,87,249
355530,202105,397,925,147,434,16,59,54,145,70,204
355535,202105,523,1396,399,1195,77,287,185,509,262,796
355540,202105,11008,27052,9028,24279,1186,3511,6092,15830,7278,19341
355550,202105,618,1798,513,1599,60,210,282,815,342,1025
355560,202105,1139,2892,649,1970,146,518,32,89,178,607
355570,202105,250,690,129,422,25,87,28,76,53,163
355580,202105,1207,2898,770,2163,141,466,293,736,434,1202
355590,202105,177,442,137,379,14,44,87,231,101,275
355600,202105,1556,3777,1033,2908,161,489,386,1093,547,1582
355610,202105,1788,4356,1188,3329,128,399,640,1689,768,2088
355620,202105,4945,12966,3719,10598,374,1284,2144,5637,2518,6921
355630,202105,2411,6532,1715,5238,254,819,882,2626,1136,3445
355635,202105,895,2604,666,2150,116,404,201,579,317,983
355640,202105,3127,8562,2108,6529,418,1363,604,1833,1022,3196
355645,202105,4207,11709,3081,9737,452,1562,1645,5032,2097,6594
355650,202105,6411,17196,4954,14535,1302,3997,1468,3816,2770,7813
355660,202105,1345,3451,943,2736,156,468,287,816,443,1284
355670,202105,3809,10142,2577,7393,314,1051,1300,3285,1614,4336
355680,202105,2804,7638,1288,4104,322,1100,102,321,424,1421
355690,202105,808,2341,516,1767,121,458,11,21,132,479
355695,202105,257,724,155,490,12,56,31,74,43,130
355700,202105,7500,21100,6131,18105,966,3092,3424,9500,4390,12592
355710,202105,9192,21521,6089,15914,827,2442,2988,6924,3815,9366
355715,202105,483,1293,264,808,55,179,47,121,102,300
355720,202105,1457,4040,1150,3502,174,574,636,1811,810,2385
355730,202105,936,2561,772,2259,127,410,389,1064,516,1474
410010,202105,1305,3576,1006,2958,196,627,250,694,446,1321
410020,202105,1044,3098,803,2552,270,805,174,569,444,1374
410030,202105,1583,4236,1353,3881,188,572,753,2191,941,2763
410040,202105,12893,35243,9473,28819,2080,6768,2955,8341,5035,15109
410045,202105,855,2269,605,1782,90,293,224,609,314,902
410050,202105,2321,5765,1612,4544,261,823,593,1551,854,2374
410060,202105,2133,5938,1658,5019,368,1155,507,1469,875,2624
410070,202105,1997,5008,1492,4105,235,728,586,1453,821,2181
410080,202105,1365,3614,973,2895,272,843,203,611,475,1454
410090,202105,1134,2868,963,2598,108,272,548,1566,656,1838
410100,202105,1896,5379,1245,3850,178,635,128,375,306,1010
410105,202105,492,1230,285,829,32,90,104,286,136,376
410110,202105,3344,8307,2350,6448,282,847,1114,2865,1396,3712
410115,202105,579,1478,417,1195,55,169,165,442,220,611
410120,202105,2746,7423,2369,6870,453,1406,1320,3713,1773,5119
410130,202105,1263,3375,1096,3059,206,658,570,1469,776,2127
410140,202105,16451,39523,10960,29790,1968,5866,2966,7329,4934,13195
410150,202105,16814,39100,8629,23305,1444,4328,2103,5084,3547,9412
410160,202105,2940,8015,2351,6992,533,1683,788,2360,1321,4043
410165,202105,745,1960,609,1691,63,201,355,918,418,1119
410170,202105,2932,7492,1940,5388,407,1246,117,342,524,1588
410180,202105,14383,39544,11056,32870,1515,4935,5760,15968,7275,20903
410185,202105,426,1247,306,944,60,196,80,222,140,418
410190,202105,2180,5384,1588,4350,315,896,410,1063,725,1959
410200,202105,5629,12715,3130,8446,494,1512,424,1101,918,2613
410210,202105,3213,7958,2065,5939,330,1050,713,1776,1043,2826
410220,202105,532,1371,344,1023,56,172,83,247,139,419
410230,202105,1790,4698,1377,3898,203,618,616,1596,819,2214
410240,202105,5228,13544,3583,10383,755,2420,446,1143,1201,3563
410250,202105,2686,6312,1986,5203,146,460,972,2466,1118,2926
410260,202105,1835,4563,1157,3287,160,462,544,1484,704,1946
410270,202105,480,1262,342,1021,44,150,137,400,181,550
410275,202105,615,1715,454,1389,71,239,183,511,254,750
410280,202105,2359,6197,1574,4670,204,689,658,1779,862,2468
410290,202105,3446,9478,2385,7261,670,2006,602,1817,1272,3823
410300,202105,682,1697,552,1499,59,177,271,676,330,853
410302,202105,358,911,210,636,22,76,104,308,126,384
410304,202105,1285,3295,1066,2887,118,337,660,1724,778,2061
410305,202105,1737,4143,1215,3393,113,356,785,2114,898,2470
410310,202105,2612,7238,2112,6301,298,982,1102,3219,1400,4201
410315,202105,635,1503,395,1119,137,397,98,283,235,680
410320,202105,1078,2972,736,2278,111,392,132,380,243,772
410322,202105,579,1519,331,969,34,111,146,372,180,483
410330,202105,1549,3715,1069,2820,177,492,303,798,480,1290
410335,202105,869,2289,662,1905,99,303,275,726,374,1029
410337,202105,850,2068,599,1580,82,224,215,523,297,747
410340,202105,523,1464,351,1049,19,56,172,441,191,497
410345,202105,2520,6499,1359,3993,269,819,361,904,630,1723
410347,202105,753,1920,557,1559,57,190,179,502,236,692
410350,202105,1605,3927,1161,3192,137,401,551,1413,688,1814
410360,202105,4354,10662,3336,8889,478,1351,1520,3915,1998,5266
410370,202105,13953,37169,9076,25745,1050,3225,3850,9563,4900,12788
410380,202105,1653,4120,1208,3316,178,508,401,1004,579,1512
410390,202105,2711,6738,1813,5162,382,1219,595,1514,977,2733
410395,202105,932,2625,761,2265,156,469,292,886,448,1355
410400,202105,6782,17430,5163,14378,698,2077,2703,7087,3401,9164
410405,202105,902,2075,644,1702,107,325,311,766,418,1091
410410,202105,1321,3465,1240,3338,151,475,795,2215,946,2690
410420,202105,11073,29845,8444,24664,1273,4165,3589,9405,4862,13570
410425,202105,3362,9293,2311,7158,364,1204,833,2351,1197,3555
410430,202105,13350,33057,9419,25970,1411,4274,3489,8902,4900,13176
410440,202105,2317,6809,1984,6197,287,1012,1059,3222,1346,4234
410442,202105,2251,6759,1852,5902,453,1488,519,1553,972,3041
410445,202105,2277,6481,1662,5300,318,1144,286,1001,604,2145
410450,202105,1486,3618,1107,3029,205,618,430,1106,635,1724
410460,202105,2197,5382,1663,4497,172,490,816,2120,988,2610
410465,202105,2801,8022,2229,6952,399,1300,766,2224,1165,3524
410470,202105,2100,5717,1493,4635,393,1392,208,696,601,2088
410480,202105,37299,88603,20422,58853,3106,10020,4593,11297,7699,21317
410490,202105,11340,30966,8269,24735,1410,4540,3444,9610,4854,14150
410500,202105,1908,4904,1318,3793,278,906,360,883,638,1789
410510,202105,1850,4601,1246,3488,229,619,378,1045,607,1664
410520,202105,3077,9525,2720,8809,965,3199,837,2791,1802,5990
410530,202105,1638,3929,784,2186,99,285,212,485,311,770
410540,202105,2836,7527,1969,5793,299,942,871,2429,1170,3371
410550,202105,7640,20132,5117,14708,839,2616,1426,3550,2265,6166
410560,202105,1498,3883,1127,3134,226,699,392,934,618,1633
410570,202105,2582,6919,1881,5688,529,1908,197,604,726,2512
410580,202105,26253,67263,19177,54498,3367,10237,8587,22807,11954,33044
410590,202105,1571,4433,1079,3293,144,464,310,795,454,1259
410600,202105,1786,4708,1387,3948,318,872,420,1266,738,2138
410610,202105,715,1835,542,1518,54,172,248,641,302,813
410620,202105,2543,7175,1709,5232,364,1222,257,719,621,1941
410630,202105,2518,6503,1656,4794,292,1006,359,824,651,1830
410640,202105,4860,11238,3323,8588,709,2108,408,1069,1117,3177
410645,202105,1107,3088,903,2831,274,882,416,1319,690,2201
410650,202105,2353,6295,1626,4843,312,997,599,1623,911,2620
410655,202105,925,2198,646,1695,25,68,336,840,361,908
410657,202105,628,1696,393,1193,52,176,123,318,175,494
410660,202105,3498,8769,2066,5693,364,1022,616,1582,980,2604
410670,202105,1031,2536,637,1802,128,356,203,525,331,881
410680,202105,2601,7667,1789,5649,413,1320,262,865,675,2185
410685,202105,529,1355,399,1138,94,307,153,389,247,696
410690,202105,133380,320368,89880,241285,13395,41064,36175,85715,49570,126779
410700,202105,2512,6300,2083,5636,360,991,994,2625,1354,3616
410710,202105,911,2283,600,1706,110,326,238,619,348,945
410712,202105,661,1842,548,1634,109,360,246,684,355,1044
410715,202105,834,2388,535,1740,70,231,206,642,276,873
410720,202105,3269,8184,2609,6979,385,1229,675,1763,1060,2992
410725,202105,1140,2777,665,1890,133,402,94,222,227,624
410730,202105,711,1884,560,1605,120,406,124,347,244,753
410740,202105,918,2561,677,2095,81,284,273,833,354,1117
410750,202105,1796,4470,1437,3822,217,638,668,1691,885,2329
410752,202105,374,914,202,581,26,76,96,259,122,335
410753,202105,325,960,227,740,34,129,50,151,84,280
410754,202105,1104,2801,920,2527,63,144,626,1805,689,1949
410755,202105,576,1482,412,1161,54,162,190,477,244,639
410760,202105,3677,9395,2669,7604,667,2184,597,1564,1264,3748
410765,202105,14318,39397,11207,33315,1884,6045,2643,6908,4527,12953
410770,202105,1076,2507,753,1969,60,166,393,1029,453,1195
410773,202105,1304,3430,1144,3190,114,358,736,1987,850,2345
410775,202105,1539,3757,1349,3479,62,186,918,2298,980,2484
410780,202105,650,1594,438,1194,67,187,124,320,191,507
410785,202105,727,1860,557,1569,89,282,179,499,268,781
410790,202105,872,2430,722,2145,179,571,66,137,245,708
410800,202105,3481,7672,2815,6723,50,152,1842,4261,1892,4413
410810,202105,442,1151,335,945,32,91,144,348,176,439
410820,202105,945,2628,514,1541,106,330,85,210,191,540
410830,202105,40833,97117,28234,76308,5320,16216,10962,27730,16282,43946
410832,202105,1044,2705,836,2341,90,289,509,1339,599,1628
410840,202105,8802,21923,5277,15267,963,2994,1395,3763,2358,6757
410845,202105,1171,2898,906,2498,170,481,356,974,526,1455
410850,202105,2269,6405,1993,5904,321,982,968,2822,1289,3804
410855,202105,781,1940,504,1409,53,143,240,622,293,765
410860,202105,4391,10617,3462,9148,282,884,2105,5249,2387,6133
410865,202105,1482,4247,1277,3860,124,413,751,2308,875,2721
410870,202105,1251,3318,1021,2929,95,282,671,1897,766,2179
410880,202105,4715,12336,3305,9784,536,1624,492,1567,1028,3191
410890,202105,1019,2838,772,2355,167,574,226,643,393,1217
410895,202105,1013,3168,860,2837,263,954,205,646,468,1600
410900,202105,868,2297,613,1801,100,307,139,344,239,651
410910,202105,415,965,256,664,13,42,139,325,152,367
410920,202105,878,2090,634,1693,80,234,321,826,401,1060
410930,202105,1721,4369,1188,3434,286,958,216,601,502,1559
410940,202105,23192,62066,16874,50934,3426,11321,5355,15753,8781,27074
410950,202105,1939,5636,1746,5353,51,170,1442,4380,1493,4550
410960,202105,7803,19011,5458,15138,1202,3739,2214,6032,3416,9771
410965,202105,1175,2966,808,2281,81,252,471,1304,552,1556
410970,202105,4116,10885,2930,8647,638,2247,412,999,1050,3246
410975,202105,1374,3329,1043,2811,113,330,513,1347,626,1677
410980,202105,7805,19211,5066,14314,559,1722,2209,5640,2768,7362
410990,202105,1396,3363,959,2671,199,655,366,971,565,1626
411000,202105,670,1750,469,1383,64,217,137,332,201,549
411005,202105,470,1181,283,780,53,157,87,205,140,362
411007,202105,2274,6250,1839,5510,441,1395,617,1825,1058,3220
411010,202105,4217,12529,3323,10722,807,2843,362,1061,1169,3904
411020,202105,2376,6601,1922,5795,523,1640,503,1496,1026,3136
411030,202105,791,1916,559,1461,43,139,302,694,345,833
411040,202105,1008,2537,547,1547,75,238,172,406,247,644
411050,202105,1988,6101,1624,5304,413,1471,229,624,642,2095
411060,202105,2040,5398,1330,3926,275,904,251,685,526,1589
411065,202105,419,1062,279,789,38,111,123,336,161,447
411070,202105,7585,18966,5987,16340,723,2180,3106,8224,3829,10404
411080,202105,2116,5497,1679,4763,405,1340,344,930,749,2270
411090,202105,827,2176,544,1620,45,157,158,449,203,606
411095,202105,2806,6502,1549,4206,188,540,398,1011,586,1551
411100,202105,1243,3168,867,2496,86,283,306,892,392,1175
411110,202105,635,1635,307,943,37,110,19,47,56,157
411120,202105,1339,3622,1101,3186,319,1071,235,621,554,1692
411125,202105,5272,15222,4713,14223,1062,3143,2246,7127,3308,10270
411130,202105,748,1978,536,1586,106,283,185,604,291,887
411140,202105,2304,6949,1941,6202,596,2018,503,1591,1099,3609
411150,202105,3988,9990,2677,7330,508,1621,247,490,755,2111
411155,202105,988,2507,602,1782,87,246,263,736,350,982
411160,202105,376,860,261,689,26,74,70,189,96,263
411170,202105,737,2148,580,1795,134,435,205,602,339,1037
411180,202105,5629,14696,4415,12614,621,1942,2161,5791,2782,7733
411190,202105,1815,4603,1344,3756,200,604,531,1335,731,1939
411200,202105,4922,13218,3560,10703,846,2851,785,2035,1631,4886
411210,202105,3307,7313,2227,5564,389,1053,767,1817,1156,2870
411220,202105,872,2217,624,1745,148,456,169,437,317,893
411230,202105,851,2270,623,1829,123,380,218,616,341,996
411240,202105,1644,3890,1115,2950,130,411,555,1340,685,1751
411250,202105,2282,5993,1673,4903,311,1065,508,1409,819,2474
