UF,anomes,ibge,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
RS,202111,214300083,1142065,2736203,807259,2163309,123906,359187.0,409243.0,1047877.0,533149.0,1407064.0
RS,202112,214300083,1157492,2766236,819159,2187298,126498,364267.0,414574.0,1057313.0,541072.0,1421580.0
SC,201401,123767368,488364,1564022,381775,1341006,115422,448252.0,118234.0,397524.0,233656.0,845776.0
SC,201402,123767368,491803,1570606,382586,1341968,115057,446417.0,118094.0,395973.0,233151.0,842390.0
SC,201403,124189368,498172,1583732,384525,1345574,114526,443470.0,118197.0,394478.0,232723.0,837948.0
SC,201404,124189368,502419,1591174,385265,1345632,113726,439372.0,118086.0,392690.0,231812.0,832062.0
SC,201405,124189368,505956,1597671,385952,1346020,116417,447115.0,129324.0,434341.0,245741.0,881456.0
SC,201406,124189368,511394,1607412,386658,1345637,115541,443040.0,129201.0,432337.0,244742.0,875377.0
SC,201407,124189368,512678,1605125,384392,1335728,113947,436630.0,127907.0,426527.0,241854.0,863157.0
SC,201408,124189368,518774,1617613,385925,1338002,113476,433941.0,127817.0,424350.0,241293.0,858291.0
SC,201409,124189368,522275,1618915,386337,1332969,113156,430741.0,127012.0,418724.0,240168.0,849465.0
SC,201410,124189368,526675,1633481,387428,1339496,113150,431817.0,126769.0,417835.0,239919.0,849652.0
SC,201411,124189368,529783,1639255,388002,1339567,112862,430076.0,126363.0,415432.0,239225.0,845508.0
SC,201412,124189368,532711,1644860,388360,1339093,112629,428775.0,125798.0,412264.0,238427.0,841039.0
SC,201501,124189368,461282,1397661,330896,1129900,83599,321988.0,106213.0,341369.0,189812.0,663357.0
SC,201502,124189368,463684,1402688,331527,1131209,83627,321761.0,105864.0,339617.0,189491.0,661378.0
SC,201503,124189368,466974,1408877,332257,1131873,83409,320043.0,105454.0,337078.0,188863.0,657121.0
SC,201504,124189368,469588,1413987,332843,1132447,83186,318425.0,105123.0,335183.0,188309.0,653608.0
SC,201505,124189368,473580,1422664,334092,1135091,82889,316753.0,104844.0,333218.0,187733.0,649971.0
SC,201506,124189368,476607,1428513,334557,1135113,82357,313934.0,103566.0,327771.0,185923.0,641705.0
SC,201507,124189368,448831,1337750,310610,1050519,74292,281982.0,96358.0,302631.0,170650.0,584613.0
SC,201508,124189368,453493,1349304,312153,1054825,74128,280771.0,95760.0,299711.0,169888.0,580482.0
SC,201509,124189368,456223,1355540,312992,1056551,73967,279703.0,95108.0,296461.0,169075.0,576164.0
SC,201510,124189368,458559,1360769,313728,1057970,74001,279501.0,94647.0,294072.0,168648.0,573573.0
SC,201511,124189368,460113,1363507,313913,1057434,73772,278150.0,94292.0,292261.0,168064.0,570411.0
SC,201512,124189368,461245,1365947,313882,1056556,73519,276882.0,94278.0,291663.0,167797.0,568545.0
SC,201601,124189368,421069,1260582,297393,1009773,66924,253555.0,80896.0,259479.0,147820.0,513034.0
SC,201602,124189368,423127,1265144,298337,1012086,67060,253881.0,81499.0,261048.0,148559.0,514929.0
SC,201603,124189368,426991,1274390,300438,1017604,67341,254501.0,82621.0,263906.0,149962.0,518407.0
SC,201604,124189368,431358,1285442,302928,1024531,67613,255174.0,83943.0,267489.0,151556.0,522663.0
SC,201605,124189368,435653,1295929,305398,1031257,67820,255376.0,85192.0,270897.0,153012.0,526273.0
SC,201606,124189368,440049,1306766,307348,1036562,73041,275945.0,91745.0,295201.0,164786.0,571146.0
SC,201607,124189368,444702,1318373,309760,1043218,73258,276187.0,92496.0,296526.0,165754.0,572713.0
SC,201608,124189368,447846,1325648,311223,1046702,68058,254198.0,86400.0,272065.0,154458.0,526263.0
SC,201609,124189368,450664,1332116,292783,994576,68171,254188.0,86727.0,272103.0,154898.0,526291.0
SC,201610,124189368,453699,1339139,293236,995371,67986,252790.0,86523.0,270331.0,154509.0,523121.0
SC,201611,124189368,455718,1343551,293138,994928,67816,251775.0,86459.0,269642.0,154275.0,521417.0
SC,201612,124189368,421848,1254107,270863,926939,63311,235776.0,80765.0,253410.0,144076.0,489186.0
SC,201701,124189368,423162,1257167,298440,1004369,67914,254702.0,87337.0,277898.0,155251.0,532600.0
SC,201702,124189368,425738,1263050,299997,1008077,67930,254479.0,88462.0,280820.0,156392.0,535299.0
SC,201703,124189368,429316,1271690,302101,1013547,68175,254992.0,89663.0,284003.0,157838.0,538995.0
SC,201704,124189368,433460,1280779,304519,1018955,68277,254317.0,91124.0,287678.0,159401.0,541995.0
SC,201705,124189368,437321,1289369,306818,1024241,68311,253679.0,92239.0,289792.0,160550.0,543471.0
SC,201706,124189368,440288,1295216,308316,1026857,68176,252103.0,92327.0,288404.0,160503.0,540507.0
SC,201707,124189368,445389,1306680,311007,1033269,68413,251979.0,93304.0,289884.0,161717.0,541863.0
SC,201708,124189368,448849,1313536,312426,1035879,68247,250890.0,94322.0,291827.0,162569.0,542717.0
SC,201709,124189368,373732,1094893,260318,866012,56902,209983.0,84376.0,263036.0,141278.0,473019.0
SC,201710,124189368,381327,1112082,263973,875495,57193,210565.0,86417.0,268117.0,143610.0,478682.0
SC,201711,124189368,387862,1126842,266930,883080,57445,210981.0,88025.0,272107.0,145470.0,483088.0
SC,201712,124189368,395391,1143007,269825,890149,57588,211009.0,89453.0,275594.0,147041.0,486603.0
SC,201801,124189368,398444,1149151,272707,897712,57539,210469.0,89937.0,276153.0,147476.0,486622.0
SC,201802,124189368,402046,1157257,274637,902259,57618,210289.0,91030.0,278481.0,148648.0,488770.0
SC,201803,124189368,380309,1094264,258876,849773,52979,192798.0,87728.0,267723.0,140707.0,460521.0
SC,201804,124189368,386843,1110154,262759,860101,53556,194180.0,89508.0,272033.0,143064.0,466213.0
SC,201805,124189368,394202,1128344,267167,871820,54010,194986.0,91779.0,277951.0,145789.0,472937.0
SC,201806,124189368,399387,1141060,270093,879763,54346,195659.0,92844.0,280425.0,147190.0,476084.0
SC,201807,124189368,404778,1153465,273120,887166,56409,203032.0,95208.0,287131.0,151617.0,490163.0
SC,201808,124189368,367805,1045844,250277,809507,53256,191356.0,93908.0,283289.0,147164.0,474645.0
SC,201809,124189368,375537,1064274,254316,820322,53748,192398.0,95180.0,285921.0,148928.0,478319.0
SC,201810,124189368,385468,1087997,259548,834201,52755,187843.0,95758.0,284637.0,148513.0,472480.0
SC,201811,124189368,392451,1103117,262677,841489,53040,188512.0,96591.0,285045.0,149631.0,473557.0
SC,201812,124189368,371528,1039027,246820,788733,48773,173567.0,93394.0,275662.0,142167.0,449229.0
SC,201901,124189368,376295,1050210,251833,803277,50248,178811.0,95741.0,283234.0,145989.0,462045.0
SC,201902,124189368,382385,1064735,255198,812096,50622,179700.0,97239.0,286654.0,147861.0,466354.0
SC,201903,124189368,389119,1081369,259135,822734,51083,180780.0,98634.0,289736.0,149717.0,470516.0
SC,201904,124189368,384507,1068049,254690,809062,49316,174854.0,97468.0,286698.0,146784.0,461552.0
SC,201905,124189368,391345,1084226,258791,819923,49779,176002.0,99241.0,290576.0,149020.0,466578.0
SC,201906,124189368,398607,1101246,263059,831173,50329,177637.0,101185.0,295049.0,151514.0,472686.0
SC,201907,124189368,405076,1116250,266705,840861,50844,179108.0,102395.0,297400.0,153239.0,476508.0
SC,201908,124189368,413066,1134582,270501,850808,51440,180720.0,103474.0,299090.0,154914.0,479810.0
SC,201909,124189368,389492,1058435,251458,785680,47418,166477.0,100166.0,288884.0,147584.0,455361.0
SC,201910,124189368,398552,1080549,256373,799426,48234,168967.0,101957.0,292772.0,150191.0,461739.0
SC,201911,124189368,405056,1096634,260067,809744,48681,170400.0,103631.0,296847.0,152312.0,467247.0
SC,201912,124189368,411361,1112099,263484,819344,49225,172030.0,104928.0,300038.0,154153.0,472068.0
SC,202001,124189368,414112,1118323,270462,837025,49328,172380.0,105540.0,301373.0,154868.0,473753.0
SC,202002,124189368,393865,1059766,257537,796797,47301,165156.0,104195.0,297858.0,151496.0,463014.0
SC,202003,124189368,401757,1079307,262534,809002,47903,166878.0,105838.0,301730.0,153741.0,468608.0
SC,202004,124189368,403481,1083238,263700,811787,48032,167139.0,106437.0,303124.0,154469.0,470263.0
SC,202005,124189368,408899,1095947,268241,822923,48486,168096.0,108962.0,308987.0,157448.0,477083.0
SC,202006,124189368,413952,1108373,272505,833844,49090,169571.0,111026.0,313714.0,160116.0,483285.0
SC,202007,124189368,417921,1117903,275769,842019,49451,170459.0,112729.0,317612.0,162180.0,488071.0
SC,202008,124189368,422155,1127866,278969,849867,49783,171133.0,114380.0,321224.0,164163.0,492357.0
SC,202009,124189368,425777,1136334,281665,856467,50042,171529.0,115758.0,324220.0,165800.0,495749.0
SC,202010,124189368,430672,1147660,285054,864831,50295,171998.0,117396.0,327705.0,167691.0,499703.0
SC,202011,124189368,407935,1087219,271103,822192,47504,162818.0,114140.0,319314.0,161644.0,482132.0
SC,202012,124189368,412250,1097563,274018,829534,47878,163742.0,115467.0,322240.0,163345.0,485982.0
SC,202105,124189368,439485,1161147,298773,891953,49876,167192.0,126421.0,347607.0,176297.0,514799.0
SC,202106,124189368,444612,1172892,302278,900381,50205,167901.0,128152.0,351210.0,178357.0,519111.0
SC,202107,124189368,451850,1189404,307326,912495,50846,169327.0,130413.0,355640.0,181259.0,524967.0
SC,202108,124189368,457190,1201498,310910,921136,51286,170355.0,131969.0,358782.0,183255.0,529137.0
SC,202109,124189368,462682,1214451,314566,930447,51709,171391.0,133421.0,361736.0,185130.0,533127.0
SC,202110,124189368,468597,1228207,318255,939805,52145,172452.0,134743.0,364241.0,186888.0,536693.0
SC,202111,124189368,481428,1257554,327181,961493,53436,175378.0,138317.0,371488.0,191753.0,546866.0
SC,202112,124189368,488218,1272681,332256,973177,54265,177395.0,140537.0,375519.0,194802.0,552914.0
SE,201401,21029422,439274,1303609,407519,1256673,66297,219337.0,277259.0,862492.0,343556.0,1081829.0
SE,201402,21029422,442279,1308121,409430,1259359,66706,219944.0,277389.0,860682.0,344095.0,1080626.0
SE,201403,21029422,445810,1313414,411438,1262209,67294,220592.0,277104.0,857998.0,344398.0,1078590.0
SE,201404,21029422,448642,1317393,413126,1264365,67460,220289.0,276906.0,855212.0,344366.0,1075501.0
SE,201405,21029422,451359,1320866,414626,1266051,65576,209964.0,285949.0,882865.0,351525.0,1092829.0
SE,201406,21029422,452438,1319693,414322,1262713,65303,208762.0,285093.0,878355.0,350396.0,1087117.0
SE,201407,21029422,454433,1322381,415416,1264027,65340,208643.0,285403.0,877785.0,350743.0,1086428.0
SE,201408,21029422,458193,1328359,417816,1267915,65848,209601.0,286102.0,877641.0,351950.0,1087242.0
SE,201409,21029422,460215,1330238,418959,1268451,66447,210754.0,285601.0,874390.0,352048.0,1085144.0
SE,201410,21029422,462655,1335843,420620,1272729,66972,212347.0,285901.0,874607.0,352873.0,1086954.0
SE,201411,21029422,464978,1339879,422047,1275394,67477,213702.0,286006.0,874017.0,353483.0,1087719.0
SE,201412,21029422,466805,1342973,423030,1277172,67930,214869.0,285727.0,872433.0,353657.0,1087302.0
SE,201501,21029422,437224,1266608,398515,1209623,59129,189573.0,273305.0,838112.0,332434.0,1027685.0
SE,201502,21029422,438389,1268318,398871,1209949,59355,190080.0,272739.0,836063.0,332094.0,1026143.0
SE,201503,21029422,440571,1272284,400118,1212472,60038,191785.0,272204.0,833714.0,332242.0,1025499.0
SE,201504,21029422,442318,1275402,401219,1214559,60643,193395.0,271793.0,831529.0,332436.0,1024924.0
SE,201505,21029422,444575,1279171,402606,1217030,60713,193270.0,271728.0,830043.0,332441.0,1023313.0
SE,201506,21029422,445830,1279879,402826,1215810,61226,194559.0,267943.0,815437.0,329169.0,1009996.0
SE,201507,21029422,435514,1252812,393505,1189443,60012,191097.0,259082.0,786931.0,319094.0,978028.0
SE,201508,21029422,437544,1256203,394313,1190690,61183,194423.0,256090.0,776148.0,317273.0,970571.0
SE,201509,21029422,439458,1258993,395004,1191367,62172,197297.0,253966.0,768730.0,316138.0,966027.0
SE,201510,21029422,440969,1260769,395718,1191834,63143,200218.0,252235.0,762188.0,315378.0,962406.0
SE,201511,21029422,442638,1263119,396648,1193040,63443,200727.0,252073.0,761004.0,315516.0,961731.0
SE,201512,21029422,444761,1266142,397735,1194310,63544,200560.0,252294.0,760564.0,315838.0,961124.0
SE,201601,21029422,435025,1247561,393649,1186206,61995,196734.0,247334.0,751256.0,309329.0,947990.0
SE,201602,21029422,437140,1251117,395096,1188701,61522,195261.0,249133.0,755168.0,310655.0,950429.0
SE,201603,21029422,439846,1255550,397138,1192070,60879,192713.0,251546.0,760597.0,312425.0,953310.0
SE,201604,21029422,443611,1260750,400077,1196125,60215,189805.0,254502.0,766412.0,314717.0,956217.0
SE,201605,21029422,446827,1265959,402361,1199968,59836,188032.0,256635.0,771047.0,316471.0,959079.0
SE,201606,21029422,450398,1270603,404195,1201969,59667,191663.0,265173.0,795038.0,324840.0,986701.0
SE,201607,21029422,453428,1274749,405978,1204215,59207,189388.0,266110.0,795807.0,325317.0,985195.0
SE,201608,21029422,456323,1277816,407546,1205096,60138,185784.0,257646.0,767875.0,317784.0,953659.0
SE,201609,21029422,459199,1281607,400743,1188803,60667,186209.0,258372.0,768295.0,319039.0,954504.0
SE,201610,21029422,461693,1284112,401757,1188621,61280,186965.0,258205.0,765105.0,319485.0,952070.0
SE,201611,21029422,463349,1285957,402059,1187886,62080,188430.0,257377.0,761506.0,319457.0,949936.0
SE,201612,21029422,441787,1234707,383986,1140517,59566,181044.0,247507.0,734848.0,307073.0,915892.0
SE,201701,21029422,443087,1236389,397104,1168136,53876,169973.0,260408.0,770018.0,314284.0,939991.0
SE,201702,21029422,445416,1239578,398789,1170343,53762,168841.0,261914.0,772808.0,315676.0,941649.0
SE,201703,21029422,448465,1243785,401224,1173609,53828,168091.0,263969.0,776492.0,317797.0,944583.0
SE,201704,21029422,452806,1250047,404616,1178496,53687,166207.0,267082.0,782761.0,320769.0,948968.0
SE,201705,21029422,456285,1254445,407216,1181595,53668,164992.0,268624.0,784140.0,322292.0,949132.0
SE,201706,21029422,458687,1256443,408855,1182373,53768,164028.0,268353.0,779909.0,322121.0,943937.0
SE,201707,21029422,461208,1259383,410504,1183971,53962,163910.0,269143.0,780001.0,323105.0,943911.0
SE,201708,21029422,464702,1264325,412964,1187358,54181,163712.0,270266.0,780728.0,324447.0,944440.0
SE,201709,21029422,430055,1179535,384570,1112036,47891,144853.0,259883.0,755680.0,307774.0,900533.0
SE,201710,21029422,435957,1189139,388494,1118897,47611,143402.0,263285.0,762141.0,310896.0,905543.0
SE,201711,21029422,441935,1198508,391416,1124324,47298,142088.0,265834.0,767242.0,313132.0,909330.0
SE,201712,21029422,448526,1208386,394376,1129557,46915,140662.0,267774.0,770196.0,314689.0,910858.0
SE,201801,21029422,453869,1216064,397358,1134396,46552,139309.0,268683.0,769361.0,315235.0,908670.0
SE,201802,21029422,457625,1222063,400013,1138660,46430,138508.0,270539.0,772045.0,316969.0,910553.0
SE,201803,21029422,447044,1192494,390873,1110921,43333,129058.0,267426.0,760889.0,310759.0,889947.0
SE,201804,21029422,455096,1205276,396514,1120219,43598,128800.0,271119.0,767268.0,314717.0,896068.0
SE,201805,21029422,463638,1219135,402436,1130333,43760,128095.0,275483.0,775124.0,319243.0,903219.0
SE,201806,21029422,468170,1226228,405612,1135459,43794,127849.0,277500.0,777605.0,321294.0,905454.0
SE,201807,21029422,470854,1228971,407607,1137183,44558,130727.0,279319.0,779654.0,323877.0,910381.0
SE,201808,21029422,453033,1182271,395093,1098568,42151,122938.0,277845.0,773138.0,319996.0,896076.0
SE,201809,21029422,458396,1189770,398899,1103791,42362,122933.0,279737.0,773705.0,322099.0,896638.0
SE,201810,21029422,464541,1199171,403247,1110590,43294,124094.0,280193.0,770225.0,323487.0,894319.0
SE,201811,21029422,468698,1205319,405795,1114325,43598,124481.0,281210.0,770349.0,324808.0,894830.0
SE,201812,21029422,459463,1180059,396545,1089605,41297,118116.0,276858.0,758687.0,318155.0,876803.0
SE,201901,21029422,466621,1193065,400935,1099884,39719,114091.0,280351.0,766964.0,320070.0,881055.0
SE,201902,21029422,470965,1200808,403921,1105400,39737,113529.0,282227.0,770268.0,321964.0,883797.0
SE,201903,21029422,474044,1205638,406144,1108906,39734,113456.0,283341.0,770771.0,323075.0,884227.0
SE,201904,21029422,470165,1195093,402492,1098306,38595,109854.0,281516.0,765612.0,320111.0,875466.0
SE,201905,21029422,474922,1202574,406038,1104027,38611,109391.0,283903.0,769026.0,322514.0,878417.0
SE,201906,21029422,478489,1208482,408700,1108544,38700,109237.0,285670.0,771825.0,324370.0,881062.0
SE,201907,21029422,480750,1211886,410121,1110818,38848,109499.0,286269.0,772230.0,325117.0,881729.0
SE,201908,21029422,485470,1219130,412769,1114897,39034,109570.0,287354.0,772534.0,326388.0,882104.0
SE,201909,21029422,471873,1182642,401445,1082397,36709,103026.0,284474.0,764400.0,321183.0,867426.0
SE,201910,21029422,477063,1192120,404880,1089186,36959,103258.0,286414.0,767922.0,323373.0,871180.0
SE,201911,21029422,481222,1200004,407684,1095070,37130,103416.0,288102.0,771506.0,325232.0,874922.0
SE,201912,21029422,485370,1207583,410390,1100455,37412,103525.0,289520.0,774615.0,326932.0,878140.0
SE,202001,21029422,488150,1213177,414687,1109046,37520,103718.0,290310.0,776141.0,327830.0,879859.0
SE,202002,21029422,476814,1186864,406468,1088309,36340,100223.0,288726.0,772672.0,325066.0,872895.0
SE,202003,21029422,480455,1194028,409372,1093540,36599,100570.0,289914.0,775247.0,326513.0,875817.0
SE,202004,21029422,482049,1196050,410505,1094906,36697,100609.0,290529.0,775715.0,327226.0,876324.0
SE,202005,21029422,484039,1198966,412111,1097235,36897,100834.0,291192.0,776137.0,328089.0,876971.0
SE,202006,21029422,485651,1201608,413426,1099420,37118,101222.0,291570.0,776522.0,328688.0,877744.0
SE,202007,21029422,487228,1203840,414650,1101158,37319,101482.0,292020.0,776859.0,329339.0,878341.0
SE,202008,21029422,489098,1206640,416117,1103399,37583,101891.0,292698.0,777703.0,330281.0,879594.0
SE,202009,21029422,491218,1208908,417779,1105060,37978,102492.0,293307.0,777387.0,331285.0,879879.0
SE,202010,21029422,493779,1212447,419714,1107735,38302,102857.0,294310.0,778543.0,332612.0,881400.0
SE,202011,21029422,480929,1185160,411079,1086821,37019,99632.0,291273.0,771850.0,328292.0,871482.0
SE,202012,21029422,483124,1188787,412797,1089750,37241,99798.0,292292.0,773597.0,329533.0,873395.0
SE,202104,21029422,500100,1212681,428767,1113496,38679,99094.0,302844.0,790498.0,341523.0,889592.0
SE,202105,21029422,503357,1217180,431519,1117243,39192,99369.0,304560.0,793047.0,343752.0,892416.0
SE,202106,21029422,506074,1221049,433657,1120300,39552,99612.0,305863.0,794839.0,345415.0,894451.0
SE,202107,21029422,509121,1225167,436038,1123472,40010,100077.0,307136.0,796317.0,347146.0,896394.0
SE,202108,21029422,512112,1229693,438296,1126969,40437,100576.0,308346.0,797933.0,348783.0,898509.0
SE,202109,21029422,515065,1234068,440601,1130480,40764,100911.0,309613.0,799478.0,350377.0,900389.0
SE,202110,21029422,518387,1238851,443018,1134044,41223,101462.0,310811.0,800671.0,352034.0,902133.0
SE,202111,21029422,529256,1253781,452368,1146951,43812,105519.0,315800.0,806503.0,359612.0,912022.0
SE,202112,21029422,535236,1262296,457620,1154458,45808,108650.0,317904.0,808855.0,363712.0,917505.0
SP,201401,227600721,3434676,10876683,3008799,10036855,867471,3163679.0,1167737.0,3755049.0,2035208.0,6918728.0
